MR32 ASCII
Name	TYR30_slow
Frequency	1500
Date	26-08-2015 09:35:05
"Time,s"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.1647	-8.31429	0.449388	101.485	12.2023	-2.25307	-0.136406	35.7122	-28.8337	0.621168
0.1653	-2.83986	1.05927	80.7313	8.24172	-1.65013	0.161207	-26.2401	-57.8466	0.310584
0.1660	-40.6819	7.15812	106.998	9.44875	7.82226	3.21174	-67.4321	-48.3698	0.621168
0.1667	-72.7073	9.91864	83.1894	10.0711	16.0571	0.161207	-51.5565	7.48287	0.310584
0.1673	-68.4304	7.47911	-0.42139	6.41233	7.50493	-5.93986	-28.0563	13.263	0.310584
0.1680	-48.3119	7.47911	-57.8007	4.58293	-2.25307	-4.7122	-25.0189	-24.2633	0.310584
0.1687	-29.3909	8.98777	-76.7281	4.26231	-3.4748	-1.05405	-11.5857	-12.0532	0.310584
0.1693	-20.2212	7.15812	-78.8702	0	-12.6299	-1.05405	23.8134	27.3102	0.310584
0.1700	-15.6363	4.71858	-95.9365	-3.35704	-22.0864	3.52175	39.9864	24.2633	0.621168
0.1707	7.83528	4.10869	-172.559	-2.13116	-15.6763	9.01519	18.318	26.9966	0.621168
0.1713	28.296	1.99015	-268.671	-0.603513	-5.91826	3.83177	-0.594943	93.8271	0.621168
0.1720	-8.31429	-0.160496	-283.947	-1.22589	-0.729866	-0.744032	9.78525	104.222	0.621168
0.1727	-53.1704	0.77038	-232.045	-1.52764	5.07733	6.27467	24.7371	68.1971	0
0.1733	-28.1591	5.03957	-151.49	-0.924129	1.11067	11.7681	27.477	65.1502	0
0.1740	14.5757	13.5779	-71.531	1.52764	-9.58346	10.8505	20.7604	46.8463	0.621168
0.1747	-0.684304	23.0472	-54.4647	6.41233	-4.69653	9.93283	18.0205	34.0314	0.621168
0.1753	-30.3147	22.1163	-63.9108	8.84524	2.3324	5.35703	27.7901	40.4388	0.310584
0.1760	-20.2212	8.98777	-31.5691	12.504	4.15706	0.161207	27.7901	41.3574	0
0.1767	-10.4699	-1.66916	0.772548	22.5752	16.66	1.99649	14.0438	43.4858	0
0.1773	-21.4529	-1.99015	-18.4358	32.6463	25.5136	4.12938	12.212	45.0092	0.310584
0.1780	-9.85398	2.88893	-43.4734	38.1533	18.1991	-1.36406	12.8226	37.9968	0.310584
0.1787	17.3129	9.91864	-32.1661	38.7569	12.0904	-6.54748	0.0156564	26.3917	0.310584
0.1793	29.8357	19.3879	-8.35757	32.3445	14.2324	-4.10458	-0.297471	11.4483	0.310584
0.1800	27.988	21.8274	1.68556	22.8769	15.1368	-3.49695	21.0735	-0.761729	0.621168
0.1807	6.63775	16.0175	-8.98965	17.3887	14.2324	-5.02222	35.1016	3.20374	0.310584
0.1813	20.9739	11.4273	-25.1429	14.6541	13.6136	-3.18694	32.0486	13.8904	0.310584
0.1820	60.6293	8.37788	-19.0328	10.0711	12.0904	-3.18694	21.6841	16.9373	0.621168
0.1827	39.2791	1.66916	16.9609	5.4882	8.4252	-5.62984	10.3958	11.1347	0.310584
0.1833	60.3556	-7.8001	47.7927	4.26231	7.82226	-5.62984	3.67925	5.04085	0.310584
0.1840	180.896	-19.3879	44.4215	1.22589	9.94839	-5.33223	-4.25854	1.05298	0.621168
0.1847	279.743	-24.8769	23.3871	-4.58293	9.34546	-5.02222	-3.96107	-4.43595	0.310584
0.1853	316.696	-9.30876	13.3089	-4.28117	6.29906	-1.97169	27.7901	-3.20374	0
0.1860	328.603	10.5285	15.7319	-0.924129	2.3324	0.781234	66.2422	3.49499	0.621168
0.1867	335.001	15.4076	-4.38948	-0.924129	1.11067	-0.136406	76.6067	5.937	0.621168
0.1873	259.317	22.1163	-50.4966	-1.8294	4.76	-1.97169	65.6316	4.41355	0.310584
0.1880	15.4653	36.4647	-87.4033	-1.52764	10.5672	-2.88932	58.3044	-1.99394	0.621168
0.1887	-257.641	38.2943	-124.942	0.603513	11.4875	-5.62984	61.3574	-12.0532	0.621168
0.1893	-358.37	23.946	-124.626	6.71408	11.1701	-6.8575	7.95345	-16.0187	0.310584
0.1900	-261.917	5.93835	-64.5078	10.9764	11.7889	-4.41459	-79.6441	-13.2854	0.310584
0.1907	-91.9363	0.160496	-19.3488	11.5988	10.5672	-1.97169	-72.6144	-10.2385	0.621168
0.1913	-18.4078	-1.05927	1.08859	9.44875	8.4252	-1.05405	-25.0189	-8.69267	0.310584
0.1920	-31.8201	-14.1878	26.4071	4.88468	4.76	-4.10458	-19.5235	-11.4483	0.310584
0.1927	44.1718	-24.588	49.0217	1.8294	2.63387	-5.93986	-8.53273	-18.4607	0.621168
0.1933	149.452	-22.1163	49.3026	0	-0.729866	-1.66167	7.95345	-20.2978	0.310584
0.1940	214.461	-19.9978	58.4679	-3.6588	-5.6168	3.21174	19.5392	-13.2854	0.310584
0.1947	335.617	-19.6768	103.943	-5.80881	-8.36173	4.12938	17.0968	-8.40142	0.310584
0.1953	251.995	-6.86922	110.334	-7.3176	-10.4879	3.83177	-21.9659	-8.40142	0
0.1960	-95.5973	5.93835	60.2939	-10.3729	-14.1531	0.47122	-32.9411	-4.1223	0.310584
0.1967	-281.454	6.54823	40.7695	-12.8247	-15.0733	-3.80696	0.923727	1.05298	0.621168
0.1973	-251.858	11.4273	58.1518	-11.297	-12.6299	-2.88932	14.9675	3.20374	0.310584
0.1980	-213.708	9.59765	62.436	-5.80881	-11.1067	-1.66167	30.8431	8.69267	0.621168
0.1987	-230.816	-11.1384	47.7927	-3.05528	-12.3284	-4.7122	61.0443	13.8904	0.621168
0.1993	-255.519	-25.1979	34.3433	-2.13116	-9.88493	-5.93986	67.1503	10.2161	0.621168
0.2000	-246.042	-20.2867	31.0073	-1.22589	-4.998	-3.18694	60.1362	8.08777	0.310584
0.2007	-215.83	-21.5064	28.5492	-3.6588	-4.998	-3.18694	13.4332	13.5767	0
0.2013	-168.236	-31.2967	-28.8301	-5.80881	-5.29946	-2.57931	-49.7247	0.761729	0
0.2020	-128.854	-27.3164	-130.139	-4.58293	-3.4748	0.781234	-64.9897	-27.3102	-0.310584
0.2027	-112.089	-9.01987	-143.554	-5.80881	-4.998	-0.446419	-89.1005	-28.2288	0
0.2033	-81.2611	3.20992	-60.5397	-7.63821	-5.91826	-2.2817	-123.889	-16.0187	0.310584
0.2040	-15.6363	0.449388	11.1668	-5.4882	-3.4748	0.47122	-86.345	-17.5422	0.310584
0.2047	27.988	-1.05927	32.2363	-4.58293	-3.4748	0.47122	0.0156564	-22.4262	0.310584
0.2053	11.4963	11.4273	25.4941	-6.41233	-6.21973	-2.88932	31.7512	-21.8213	0.310584
0.2060	27.988	22.7262	31.2882	-6.11057	-5.6168	-1.97169	22.2947	-11.4483	0.310584
0.2067	105.793	24.8769	48.3896	-5.4882	-5.6168	-0.446419	80.2703	-1.99394	0
0.2073	120.472	29.146	49.6187	-6.11057	-8.66319	-1.36406	124.218	5.937	0.310584
0.2080	54.539	30.3658	42.9116	-6.41233	-8.96466	-1.36406	42.4288	19.9842	0.310584
0.2087	9.99084	20.8966	38.9435	-7.01584	-8.66319	-1.97169	-46.6717	28.8337	0.310584
0.2093	64.9062	9.91864	37.1174	-5.80881	-8.66319	-1.66167	-44.5424	17.5422	0.310584
0.2100	162.864	-2.27904	39.2244	-2.75353	-5.91826	0.781234	4.28985	-5.04085	0.310584
0.2107	75.8893	-21.5064	37.1174	-1.52764	-4.07773	2.60411	54.0302	-9.31998	0.310584
0.2113	-106.58	-35.8548	20.929	-3.35704	-7.14	-0.136406	81.8047	-4.1223	0.310584
0.2120	-127.041	-24.267	-15.0647	-5.18644	-8.96466	-4.10458	61.968	-19.088	0.621168
0.2127	-135.903	5.93835	-43.4734	-2.75353	-5.91826	-2.57931	23.8134	-36.4734	0.310584
0.2133	-187.465	17.8471	-35.2212	-0.603513	-3.4748	-0.744032	3.06865	-28.8337	0.310584
0.2140	-170.084	10.8174	-17.8388	0	-2.25307	-0.744032	-40.8788	-3.5174	0.310584
0.2147	-117.563	10.8174	-7.44456	2.13116	-0.4284	0.781234	-92.1535	12.3445	0.310584
0.2153	-39.4501	12.9681	-1.65044	0.90527	-2.55453	-0.136406	-75.9805	3.80864	0.310584
0.2160	12.4201	4.71858	-5.02156	-2.13116	-5.29946	-2.88932	-34.7729	-26.1004	0
0.2167	42.6321	-1.05927	-13.2387	-1.8294	-4.69653	-1.36406	-47.2823	-63.3355	0.310584
0.2173	85.9828	1.66916	-13.8708	-1.22589	-4.07773	2.3065	-88.4899	-68.5108	0.621168
0.2180	26.4484	5.93835	0.491622	-1.8294	-4.07773	2.60411	-99.4807	-40.1252	0.310584
0.2187	-101.414	6.86922	20.016	-0.924129	-2.856	1.38886	-77.4992	-20.2978	0.310584
0.2193	-131.318	3.8198	29.4622	-0.924129	-4.39506	-0.136406	-48.5035	-19.088	0.310584
0.2200	-94.9814	3.20992	-3.79251	-2.45177	-6.83853	-1.97169	-21.0422	-16.9373	0.310584
0.2207	-60.8004	9.30876	-56.2907	-2.13116	-5.6168	-2.57931	8.56405	22.4262	0.310584
0.2213	-53.1704	16.6274	-62.0848	0.603513	-4.07773	-2.88932	36.0254	66.9873	0.310584
0.2220	-46.4642	14.1878	-61.7688	1.52764	-3.77626	-5.02222	61.3574	69.1157	0
0.2227	49.9542	0.77038	-59.3458	1.22589	-2.55453	-5.93986	86.6895	52.6489	0.310584
0.2233	120.78	-9.01987	-11.4126	1.22589	-4.07773	-5.62984	108.342	28.2288	0.621168
0.2240	99.3952	-2.60003	22.439	0.301757	-4.69653	-4.7122	130.934	-2.91249	0.310584
0.2247	125.33	4.10869	14.8189	-0.301757	-4.39506	-2.88932	125.142	-51.7304	0.621168
0.2253	147.604	-8.08899	5.05668	-0.603513	-5.91826	-2.88932	104.381	-76.7554	0.621168
0.2260	130.223	-25.8077	30.3752	-0.603513	-5.29946	-2.88932	103.771	-14.4953	0.310584
0.2267	120.164	-38.6153	77.9923	0	-1.65013	-0.136406	76.9199	42.5672	0.310584
0.2273	0.513228	-52.0328	116.128	0.301757	-0.111067	1.07885	75.0881	23.636	0.310584
0.2280	-137.408	-53.5735	134.459	1.52764	0.793333	-0.446419	123.31	-5.95941	0.310584
0.2287	-129.162	-26.7065	112.792	2.13116	1.41213	-1.97169	106.213	-8.08777	0.310584
0.2293	-70.8939	7.47911	63.0329	0.603513	-0.4284	-2.57931	7.34285	-1.99394	0
0.2300	-51.9729	29.4349	37.1174	1.22589	-0.4284	0.781234	-97.3358	2.89009	0
0.2307	-51.665	43.4944	21.526	3.35704	0.793333	3.83177	-127.24	6.56431	0.621168
0.2313	-17.484	54.4723	-42.5604	3.05528	0.793333	1.38886	-99.7782	7.77412	0.621168
0.2320	26.7563	54.1513	-101.134	2.13116	1.7136	0.781234	-82.0865	6.25066	0.621168
0.2327	34.3863	33.4152	-86.8064	2.75353	2.93533	3.21174	-61.6392	1.36663	0.310584
0.2333	36.8498	10.2075	-62.9978	2.75353	1.41213	1.99649	-12.1963	-4.43595	0
0.2340	29.2198	3.20992	-59.3458	3.05528	2.3324	3.21174	46.0924	-4.1223	0
0.2347	-26.9274	2.88893	-48.6354	4.88468	4.15706	7.17991	87.5975	0.761729	0.310584
0.2353	-43.4191	-5.03957	-37.6793	3.96055	0.1904	4.12938	109.877	1.36663	0.310584
0.2360	32.8808	-15.4076	-30.6561	2.75353	-3.77626	1.38886	82.4153	-0.47048	0.310584
0.2367	117.7	-13.2891	-29.7431	3.96055	-3.4748	4.7494	32.0486	-1.99394	0.310584
0.2373	159.819	-3.49881	-21.8069	3.6588	-4.07773	4.12938	-0.594943	-5.04085	0.310584
0.2380	114.347	4.71858	12.0798	2.43291	-5.6168	0.47122	-49.7247	-0.761729	0
0.2387	30.7253	15.0866	52.6738	3.96055	-4.998	1.07885	-57.365	11.4483	0
0.2393	25.8667	0.449388	81.3634	3.6588	-6.5212	-1.36406	18.0205	17.2285	0
0.2400	60.3556	-37.0745	93.8646	2.13116	-8.66319	-5.33223	14.3569	23.0311	0
0.2407	49.0304	-35.2449	81.6443	4.58293	-4.998	-1.97169	-79.0335	26.7053	0
0.2413	30.1094	-4.14079	61.2069	4.88468	-4.07773	0.781234	-71.7063	9.90248	0.310584
0.2420	148.22	12.3582	47.4766	3.96055	-5.91826	-0.744032	25.6452	-17.5422	0.310584
0.2427	300.82	32.4844	31.6043	6.09171	-2.856	1.68647	50.6641	-59.37	0.310584
0.2433	245.87	42.2746	22.1581	6.71408	-1.65013	3.52175	11.0064	-87.442	0.310584
0.2440	256.58	12.0372	-33.3952	4.58293	-4.07773	1.68647	19.2417	-47.7649	0.621168
0.2447	495.813	-14.1878	-157.916	3.35704	-6.21973	1.38886	66.2422	-2.91249	0.310584
0.2453	490.03	-3.49881	-191.487	0.90527	-9.26613	0.161207	92.7798	-11.4483	0.310584
0.2460	189.107	4.10869	-114.267	-0.924129	-11.4081	-2.2817	61.968	-25.7868	0.621168
0.2467	12.1122	-9.91864	-60.5397	2.43291	-6.83853	1.68647	12.5251	1.97153	0.621168
0.2473	-37.0209	-19.3879	-35.2212	6.41233	-1.65013	5.96466	13.4332	32.4855	0.621168
0.2480	-176.79	-20.8966	-16.2937	4.58293	-2.856	3.52175	47.3136	30.0659	0.310584
0.2487	-212.476	-20.2867	-12.6417	2.75353	-4.998	1.38886	54.9383	28.52	0.310584
0.2493	-69.0463	-14.7977	-12.0447	5.18644	-5.6168	1.99649	36.0254	21.194	0.621168
0.2500	-106.272	-28.5362	12.6768	6.09171	-6.5212	0.161207	38.4678	-2.91249	0.310584
0.2507	-200.877	-71.87	63.349	5.78995	-5.29946	0.47122	40.597	-14.4953	0.310584
0.2513	-10.1619	-111.545	94.4616	7.3176	-3.77626	1.38886	29.0113	-19.088	0.310584
0.2520	301.744	-122.234	83.5055	6.41233	-5.91826	-2.88932	44.8712	-32.5079	0.310584
0.2527	421.052	-100.567	67.914	5.78995	-5.91826	-3.80696	55.862	-42.8809	0.310584
0.2533	289.837	-55.0822	88.9835	7.93997	-2.55453	1.68647	21.0735	-23.0535	0.310584
0.2540	144.867	-34.3461	119.499	6.09171	-6.21973	1.38886	24.7371	-1.68028	0.621168
0.2547	140.898	-28.2473	114.618	3.35704	-9.88493	-1.05405	99.4964	-1.07538	0.310584
0.2553	150.992	20.2867	109.14	3.05528	-8.96466	0.781234	122.699	21.8213	0
0.2560	2.66879	65.1613	121.641	1.22589	-11.4081	-0.744032	92.1692	43.4858	0.310584
0.2567	-218.601	74.3096	26.7232	0.90527	-12.3284	-3.18694	94.9247	31.8806	0.310584
0.2573	-287.853	75.5294	-115.496	3.35704	-7.14	0.161207	78.7517	29.7522	0.310584
0.2580	-291.514	56.9118	-98.3946	3.35704	-6.5212	1.38886	-17.0811	31.5893	0.310584
0.2587	-290.932	40.445	-21.4909	3.05528	-8.0444	-0.136406	-136.399	27.3102	0.310584
0.2593	-294.593	49.5932	9.02477	7.01584	-5.6168	2.60411	-205.976	31.8806	0.310584
0.2600	-408.119	51.7118	1.40463	8.84524	-6.21973	1.99649	-199.572	32.1942	-0.310584
0.2607	-438.331	40.445	-77.0442	8.54348	-7.74293	-1.97169	-139.154	32.1942	0
0.2613	-288.468	33.4152	-110.896	9.44875	-5.6168	-0.744032	-78.7204	36.7646	0.310584
0.2620	-174.326	29.4349	-62.9978	7.93997	-5.91826	-1.66167	-48.206	25.4731	0.310584
0.2627	-116.366	30.0448	-80.0992	6.09171	-7.74293	-5.33223	-43.3212	4.1223	0.310584
0.2633	2.66879	36.1437	-114.864	7.61935	-4.07773	-3.80696	-29.8881	0.761729	0.310584
0.2640	113.731	29.4349	-81.6092	7.93997	-1.65013	-2.88932	10.0827	7.16921	0.310584
0.2647	161.051	8.37788	-28.198	5.78995	-3.4748	-5.62984	32.3618	5.04085	0.621168
0.2653	193.384	-7.8001	14.8189	5.18644	-6.21973	-5.62984	37.544	6.25066	0.310584
0.2660	171.11	-17.2373	-8.35757	3.6588	-9.88493	-3.49695	87.5975	13.5767	0.310584
0.2667	34.6942	-13.8989	-55.6586	2.13116	-11.4081	-3.49695	122.089	15.1002	0.310584
0.2673	-199.68	3.49881	-44.3864	5.18644	-5.29946	0.161207	55.5489	17.2285	0.310584
0.2680	-342.494	3.8198	-25.775	6.41233	-2.25307	4.12938	-24.7058	22.4262	0.310584
0.2687	-257.641	-14.7977	-33.3952	3.96055	-3.4748	1.07885	-51.5565	22.4262	0.621168
0.2693	-160.606	-13.5779	-46.2124	5.18644	0.793333	-0.744032	-72.6144	23.3448	0.310584
0.2700	-161.838	-1.66916	-64.8238	7.3176	5.07733	3.83177	-81.1628	29.1473	0.310584
0.2707	-123.688	-22.4373	-80.0992	6.71408	5.07733	7.48992	-66.5084	28.8337	0.310584
0.2713	-60.5267	-46.5438	-85.8933	7.3176	7.82226	8.09755	-43.9318	14.4953	0.310584
0.2720	-26.0378	-43.1734	-84.9803	8.84524	9.64693	4.43939	2.45805	-5.35451	0.621168
0.2727	47.5249	-49.5932	-58.7137	7.61935	6.29906	0.781234	35.7122	-13.5767	0.621168
0.2733	85.059	-72.4799	-13.8708	7.01584	5.68026	1.68647	19.5392	-9.92488	0.621168
0.2740	26.1746	-120.083	18.787	6.09171	6.29906	1.07885	9.78525	-3.5174	0.621168
0.2747	39.587	-161.908	34.9754	4.26231	5.68026	-2.57931	70.5007	1.36663	0.621168
0.2753	33.8046	-122.234	44.7376	5.18644	8.12373	-2.57931	107.434	-2.91249	0.621168
0.2760	-166.423	-36.4647	61.2069	6.71408	21.5469	-0.446419	47.0162	-18.7744	0.310584
0.2767	-237.522	55.6921	78.6244	4.88468	49.6309	-0.136406	4.28985	-29.1473	0.621168
0.2773	-31.5122	115.493	75.5693	3.05528	73.4309	1.07885	-43.0238	-22.4262	0.310584
0.2780	117.392	96.8753	62.1199	1.8294	79.2222	1.07885	-118.394	-13.2854	0.310584
0.2787	121.053	66.0601	47.4766	0.603513	74.9541	-1.97169	-126.629	-11.1347	0.310584
0.2793	37.1577	62.7218	2.0016	2.13116	73.7324	0.47122	-120.225	-7.79652	0.310584
0.2800	-66.0011	50.813	-52.0066	3.96055	73.1294	6.57228	-121.149	-1.38904	0.621168
0.2807	-71.5098	30.0448	-42.5604	3.35704	65.799	7.48992	-85.437	2.28519	0.621168
0.2813	-31.2043	20.6077	13.9059	2.43291	52.3758	4.12938	-54.6095	-3.80864	0.310584
0.2820	9.99084	23.0472	40.4534	2.43291	34.986	-0.446419	-64.6922	-23.9721	0.310584
0.2827	-7.4247	43.4944	43.5085	3.6588	18.802	-1.36406	-95.8171	-39.229	0.310584
0.2833	-58.0632	63.0107	45.3345	5.78995	3.2368	1.99649	-103.755	-33.1128	0.621168
0.2840	33.4967	39.2252	9.02477	5.78995	-20.8647	1.99649	-72.6144	-15.7275	0.621168
0.2847	157.082	-32.1955	-41.9283	5.18644	-53.5182	-1.36406	-15.2493	-8.08777	0.310584
0.2853	114.347	-108.174	-45.6155	5.4882	-80.682	-6.23747	64.7079	-12.0532	0.621168
0.2860	37.7394	-115.814	-13.5547	7.3176	-85.5689	-8.68037	117.501	9.90248	0.931752
0.2867	80.7821	-45.003	-2.56346	10.0711	-76.1124	-4.10458	56.7701	43.777	0.310584
0.2873	161.667	-1.66916	-30.024	11.9005	-61.1501	2.60411	-40.5814	32.1942	0.310584
0.2880	167.757	-33.7362	-35.2212	11.5988	-40.698	3.83177	-69.8745	2.89009	0.310584
0.2887	169.605	-57.8427	-6.84759	9.76937	-25.1487	3.83177	-83.6051	-4.7272	0.621168
0.2893	186.678	-31.9066	-9.90267	7.61935	-18.7385	3.83177	-100.091	-11.4483	0.621168
0.2900	44.4798	4.71858	-29.111	5.4882	-16.5965	-0.136406	-86.9556	15.1002	0
0.2907	-117.871	23.6571	0.491622	4.58293	-15.0733	-1.97169	-36.3072	52.3353	0
0.2913	8.45116	41.9536	55.0967	4.58293	-15.0733	0.781234	32.0486	-2.28519	0.310584
0.2920	204.983	89.2678	70.9691	4.58293	-14.7719	2.91413	52.1984	-59.9749	0.310584
0.2927	253.808	134.72	47.4766	5.4882	-12.0111	5.65464	36.636	-15.7275	0.310584
0.2933	262.978	121.592	30.0943	6.09171	-11.7096	9.93283	37.544	22.7398	0.621168
0.2940	160.435	92.9271	45.3345	6.09171	-12.6299	11.4581	44.8712	-2.28519	0.621168
0.2947	12.4201	107.885	72.7951	7.61935	-5.6168	12.6733	47.3136	-22.1349	0.310584
0.2953	51.1859	99.9247	81.6443	6.41233	-1.03133	10.8505	27.1795	3.80864	0.310584
0.2960	114.039	35.8548	69.1431	2.13116	-5.91826	3.83177	5.19792	39.5203	0.621168
0.2967	-70.8939	-12.0693	70.9691	3.35704	-5.29946	1.07885	8.56405	37.6832	0.310584
0.2973	-242.107	-17.8471	39.2244	8.54348	-0.729866	2.60411	10.0827	23.636	0
0.2980	-173.437	-14.7977	-70.618	10.9764	-2.856	2.60411	23.2028	18.1471	0.310584
0.2987	-124.612	-28.8572	-113.354	11.5988	-2.856	2.60411	53.1065	12.6581	0.621168
0.2993	-158.485	-60.2822	-52.6035	12.504	2.63387	4.43939	105.305	13.263	0.621168
0.3000	-174.942	-67.6009	0.175579	11.5988	7.50493	5.04702	172.126	13.8904	0.621168
0.3007	-156.329	-39.2252	7.19875	8.54348	14.5339	2.60411	180.675	8.69267	0.621168
0.3013	26.4484	-41.6647	-30.9371	7.61935	20.0237	1.07885	155.953	8.69267	0.621168
0.3020	175.695	-66.3811	-56.2907	9.14699	20.0237	0.47122	104.084	10.5298	0.621168
0.3027	-17.176	-70.3614	-37.9602	9.44875	17.2788	1.99649	-41.8026	8.69267	0.310584
0.3033	-214.632	-95.6876	-20.5779	7.61935	13.3121	5.35703	-190.116	9.29757	0.310584
0.3040	-77.6001	-113.984	-18.1198	4.26231	8.72666	-0.446419	-266.409	9.61123	0.310584
0.3047	222.707	-65.7712	-16.0128	0.90527	5.07733	-12.9586	-310.044	8.37902	0.621168
0.3053	317.312	1.38026	-11.7287	0.603513	2.93533	-18.142	-220.63	6.85556	0.310584
0.3060	190.339	21.8274	-6.2155	3.05528	2.63387	-12.6485	38.1546	3.49499	0.310584
0.3067	194.616	-22.1163	-2.56346	7.3176	-6.21973	-2.88932	216.685	1.97153	0.310584
0.3073	292.882	-106.345	-4.10855	14.0317	-17.5168	4.7494	217.906	5.3321	0.310584
0.3080	227.257	-169.516	-6.53155	19.8405	-18.1197	14.5086	194.719	9.29757	0
0.3087	-25.4219	-164.958	-7.44456	20.1422	-18.1197	22.755	203.878	10.2161	0.310584
0.3093	-154.208	-165.568	-5.30249	16.4834	-15.9936	24.2802	201.435	9.90248	0.310584
0.3100	-59.6029	-233.907	-1.3344	13.7299	-5.6168	22.135	133.674	9.61123	0.310584
0.3107	-55.6339	-234.549	2.0016	12.8058	-2.55453	16.3439	61.6549	6.85556	0.310584
0.3113	-131.626	-67.312	6.8827	10.3729	-5.91826	10.2304	60.7468	3.49499	0.310584
0.3120	-224.075	158.217	10.5699	7.3176	1.41213	5.96466	39.3758	-0.761729	0
0.3127	-264.073	272.073	6.28574	6.71408	15.7556	2.91413	-18.9129	-3.80864	0.310584
0.3133	-130.394	226.267	2.91461	11.5988	24.6092	1.99649	-51.259	-3.5174	0.310584
0.3140	14.8836	106.345	8.4278	13.7299	26.7353	-0.744032	-103.442	-5.04085	0.310584
0.3147	104.596	-0.77038	13.3089	16.4834	25.5136	-10.2056	-96.7252	-8.69267	0.310584
0.3153	122.901	-101.465	13.5898	39.9827	18.802	-19.6672	75.3855	-10.2385	0.310584
0.3160	-67.8487	-198.212	12.9929	80.2672	2.01507	-23.3378	217.295	-11.1347	0
0.3167	-340.954	-264.144	12.6768	134.282	-19.9603	-20.2749	214.242	-10.8434	0.310584
0.3173	-453.591	-353.54	13.5898	181.28	-22.7052	-11.7309	135.506	-6.87796	0
0.3180	-391.319	-438.09	13.3089	179.753	-3.77626	-2.2817	-6.09034	-1.38904	0.310584
0.3187	-118.795	-407.563	7.79572	140.373	5.98173	10.5405	-46.9848	1.05298	0.621168
0.3193	212.613	-288.251	4.14367	97.0524	0.491866	29.1537	47.0162	3.20374	0.621168
0.3200	225.444	-93.2481	3.5467	57.3715	-5.91826	44.1087	35.7122	8.08777	0.310584
0.3207	92.689	107.564	1.68556	20.7458	-8.66319	41.6658	-104.052	8.69267	0.310584
0.3213	44.1718	162.486	2.63369	-15.2576	-4.07773	29.4637	-198.961	9.29757	0.621168
0.3220	-61.1084	183.254	8.70873	-46.0933	-0.111067	16.9515	-189.192	8.37902	0
0.3227	-94.0918	229.028	13.3089	-56.4662	-4.69653	3.52175	-141.894	-1.07538	0
0.3233	37.4656	200.652	12.9929	-52.4868	-1.03133	-7.15511	-114.119	-6.87796	0.310584
0.3240	191.263	205.531	12.6768	-55.5421	8.72666	-16.6167	-107.403	-8.40142	0.310584
0.3247	276.39	276.952	12.9929	-61.3509	6.29906	-21.5025	1.23686	-12.0532	0.310584
0.3253	174.155	301.347	12.6768	-55.5421	-1.65013	-15.4015	157.175	-11.1347	0.310584
0.3260	-53.4784	289.438	12.6768	-44.2451	-9.88493	-4.7122	145.276	-7.79652	0.621168
0.3267	-79.4477	293.13	12.0798	-35.7016	-15.0733	-1.66167	54.0302	-9.31998	0.310584
0.3273	130.839	315.695	11.7638	-27.7805	-8.96466	-7.15511	-11.8832	-12.0532	0.310584
0.3280	252.303	332.194	12.6768	-21.3681	2.01507	-11.7309	-91.5429	-11.1347	0.310584
0.3287	300.82	302.278	13.5898	-22.2734	10.2657	-11.4333	-112.601	-9.92488	0.310584
0.3293	424.097	197.603	13.9059	-27.4598	9.04399	-7.76273	-65.3028	-10.5298	0.310584
0.3300	423.208	60.2822	14.538	-30.5151	1.7136	-4.7122	-54.312	-10.8434	0.310584
0.3307	283.712	-17.8471	14.538	-29.3081	0.793333	-3.18694	-67.4321	-8.69267	0
0.3313	135.732	-57.2328	12.3959	-27.4598	0.793333	-0.744032	-41.4894	-4.43595	0
0.3320	62.7849	-139.31	10.2538	-26.2528	-5.91826	-0.744032	-43.0238	-4.43595	0.310584
0.3327	32.5729	-231.467	10.8508	-20.1422	-7.14	-1.66167	-58.5862	-5.64576	0.310584
0.3333	-110.241	-256.504	9.93778	-13.4282	-4.07773	1.07885	-26.2401	-4.1223	0.310584
0.3340	-174.634	-188.743	8.11176	-10.0711	-3.77626	5.35703	-34.4754	-2.28519	0.310584
0.3347	-139.564	-89.2678	10.2538	-7.3176	-2.55453	5.96466	-93.0616	-1.07538	0
0.3353	-217.061	-41.3437	6.8827	-5.18644	-3.4748	2.3065	-131.216	-1.99394	0
0.3360	-305.268	16.0175	2.91461	-4.28117	-8.36173	1.68647	-130.606	-2.28519	0.621168
0.3367	-344.308	122.844	5.05668	-2.13116	-8.0444	4.7494	-89.398	0.761729	0.621168
0.3373	-394.364	169.516	5.05668	0.603513	-3.77626	2.91413	6.73225	0.448076	0.310584
0.3380	-353.169	146.34	4.45971	4.58293	-1.9516	-0.446419	168.463	-2.59884	0.310584
0.3387	-220.414	95.0456	5.96969	6.41233	-2.25307	-0.446419	265.204	-3.80864	0.310584
0.3393	-77.6001	-31.2967	6.60178	7.3176	-2.856	-1.05405	236.834	-4.7272	0.310584
0.3400	181.785	-148.17	7.79572	12.504	-0.4284	-0.744032	231.026	-5.35451	0
0.3407	351.767	-136.582	9.02477	16.4834	4.15706	0.161207	218.516	-3.80864	0
0.3413	230.337	-110.935	8.70873	14.6541	4.76	-2.88932	112.93	-3.20374	0.310584
