MR32 ASCII
Name	TYR30_fast
Frequency	1500
Date	26-08-2015 09:39:37
"Time,s"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.1793	-174.961	341.363	17.8171	13.9535	5.62033	-3.49563	18.6974	-0.692501	0
0.1800	-216.15	470.137	18.1108	19.4322	1.3538	-2.26844	48.9026	-0.977649	0
0.1807	-95.8989	453.368	18.4534	25.8525	0.430755	-5.02032	77.5918	-2.48486	0.318596
0.1813	26.4523	375.233	17.8171	27.693	5.31265	-9.27829	0.0918789	-5.25486	0.318596
0.1820	116.788	202.825	18.1108	26.7513	11.4253	-10.5055	-41.4144	-5.25486	0.318596
0.1827	251.702	-81.2894	18.7471	26.4517	10.8099	-8.68329	-43.252	-4.0328	0.318596
0.1833	436.611	-333.692	18.7471	44.7711	5.92801	-6.8425	-91.1669	-1.87383	0
0.1840	579.74	-416.376	16.8871	74.6898	-2.31787	-7.1586	-83.2194	-0.692501	0
0.1847	490.326	-373.34	13.8523	84.149	-10.2561	-9.59438	7.09765	-0.0814708	0.318596
0.1853	210.182	-279.964	16.006	73.1489	-12.0817	-8.36719	70.586	4.19574	0.318596
0.1860	67.3466	-112.138	19.3345	50.5493	-13.5996	-5.61532	82.4843	9.40987	0.318596
0.1867	61.2677	13.3158	17.5234	28.5918	-19.7122	-3.17953	35.7868	12.465	0.318596
0.1873	39.2732	6.90695	15.076	21.2727	-31.3015	0.167344	-27.0813	12.7502	0.318596
0.1880	46.0152	0.498097	15.076	13.9535	-46.2549	4.14641	-16.699	-2.81074	0.318596
0.1887	-40.0469	14.2124	16.006	1.75489	-48.6959	12.0674	-36.2233	-23.2599	0.318596
0.1893	-193.566	-34.9	17.5234	-5.26467	-30.399	15.7303	-138.462	-27.5371	0.318596
0.1900	-152.046	-142.323	11.6986	-9.54488	-13.5996	8.72048	-129.917	-25.3781	-0.637192
0.1907	1.43683	-200.335	0.440533	-16.2648	-7.81513	10.5427	10.1526	-23.545	-0.955787
0.1913	116.493	-99.6194	2.25161	-23.2844	16.902	22.4613	61.4211	-27.2112	0
0.1920	140.588	38.9512	10.8175	-24.4828	45.5985	19.0958	-2.9631	-22.6489	0.318596
0.1927	47.5258	123.163	12.0412	-19.0042	44.9832	5.355	9.55541	18.2495	0.318596
0.1933	34.4101	202.194	8.66381	-8.94565	23.0146	-4.70422	112.391	47.8641	0.318596
0.1940	132.667	144.847	9.88751	-2.82494	1.94865	-6.22891	145.054	36.5396	0.318596
0.1947	149.467	-42.8363	12.3349	-5.56428	-4.45114	-1.04125	164.877	22.2008	0.318596
0.1953	91.1463	-174.998	5.33534	-9.54488	-4.45114	-1.97094	235.692	14.9091	-0.637192
0.1960	118.335	-257.682	5.62903	-9.24527	-1.70251	-10.5055	229.284	10.0209	-0.637192
0.1967	226.982	-232.678	12.3349	-7.40477	4.69728	-19.9697	130.996	8.47296	0.318596
0.1973	185.756	-115.791	8.37012	-7.70439	8.36896	-23.0191	73.3194	6.96575	0
0.1980	5.41573	-65.4167	6.2164	-12.9263	5.31265	-18.7425	90.7305	6.63987	0
0.1987	-48.9257	44.4303	8.95749	-15.0236	-0.184609	-13.5549	58.3661	8.18781	0.318596
0.1993	-30.9102	268.74	10.1812	-10.4865	-5.68187	-12.0302	12.2888	8.18781	0.318596
0.2000	-1.91577	466.783	8.95749	-5.26467	-10.5638	-14.1684	40.0592	3.29957	0
0.2007	140.293	441.779	7.14642	-0.98445	-10.2561	-15.3956	37.0042	-0.977649	0.318596
0.2013	273.365	176.891	8.66381	1.11286	-7.81513	-8.68329	-67.3473	1.14059	0.318596
0.2020	253.508	27.9598	10.8175	1.45527	-9.94839	0.167344	-190.35	4.52163	0.318596
0.2027	136.646	83.4811	11.6986	1.11286	-15.7533	0.483438	-178.75	5.74369	0.318596
0.2033	13.3367	73.4195	15.6634	0.513626	-14.5226	-2.88203	-95.4393	4.19574	0
0.2040	-92.5463	-111.208	19.0408	2.95335	15.0764	-1.97094	-75.892	1.75162	0
0.2047	-176.766	-317.819	18.7471	8.47483	42.2345	2.91922	-82.6221	3.29957	0
0.2053	-190.214	-332.463	15.3697	10.5721	26.6658	6.28469	-53.3128	10.0209	0.318596
0.2060	-141.693	-218.333	12.0412	6.33472	2.8717	2.30563	-13.0468	16.4164	0.318596
0.2067	-64.1782	-209.765	10.8175	-0.385219	-2.31787	-7.4561	-4.80067	16.4164	0
0.2073	128.098	-238.788	9.59382	-4.0662	-2.01019	-12.6438	-3.58328	11.854	0
0.2080	207.75	-117.617	11.6986	-4.0662	-1.39483	-14.1684	-39.8984	7.86193	0.318596
0.2087	40.8206	93.8747	11.1112	-2.22571	0.738438	-10.208	-111.311	10.0209	0.318596
0.2093	12.1209	246.458	-16.3487	1.11286	3.79475	-1.35734	-105.201	10.0209	0.318596
0.2100	32.2733	294.375	-40.1374	2.0545	2.8717	-3.79313	-9.37165	-7.3731	0.318596
0.2107	-210.034	321.239	-21.8308	-1.62648	0.123073	-13.5549	36.407	-20.2047	0.318596
0.2113	-397.743	345.646	0.734221	7.23356	-1.70251	-13.5549	42.1954	-10.7541	0.318596
0.2120	-271.081	270.865	1.3216	43.8722	-6.5844	-7.4561	74.5598	-3.42177	0
0.2127	-57.473	154.609	0.734221	74.9894	-7.50745	-6.8425	-43.252	-2.81074	0.318596
0.2133	98.183	142.09	3.18162	73.4485	-10.8714	-9.89188	-214.445	-0.366618	0.318596
0.2140	223.924	168.025	1.95792	53.6311	-20.0199	-11.4166	-215.066	-0.977649	0
0.2147	242.234	86.5361	0.440533	31.3312	-22.4608	-3.79313	-160.444	-0.977649	0
0.2153	221.161	-46.8211	-2.93688	9.37367	-26.7273	23.6699	-85.6771	6.02884	0.318596
0.2160	245.881	-115.16	-8.41907	-9.8445	-35.5886	56.3205	22.9697	15.5202	0.637192
0.2167	42.0363	-137.442	-7.48905	-20.545	-38.9321	62.1218	77.9133	17.0274	0.318596
0.2173	-348.301	-157.299	-0.489481	-28.4634	-27.6504	36.7971	72.102	11.243	0
0.2180	-448.068	-193.926	2.25161	-40.3624	0.430755	10.2452	62.0413	5.13266	0
0.2187	-344.949	-218.93	4.69901	-45.2419	20.8814	-4.40672	59.9051	0.244412	0.318596
0.2193	-244.85	-191.767	7.4401	-45.2419	15.9995	-20.5833	23.8885	-8.31002	0
0.2200	-47.0837	-260.139	-0.489481	-41.0045	8.98432	-27.5931	-44.4694	-15.9275	-1.27438
0.2207	97.262	-431.651	-3.52426	-18.7045	14.4611	-13.8709	-97.874	-12.5872	-0.955787
0.2213	65.2098	-544.254	5.33534	1.75489	17.2097	-3.49563	-88.7091	-7.08796	0
0.2220	54.2309	-587.29	7.4401	2.0545	14.7688	-0.743751	53.7951	-5.25486	0
0.2227	314.554	-477.708	3.47531	-4.0662	13.2509	0.483438	168.552	-4.31795	0.318596
0.2233	542.825	-191.767	1.02791	-10.1441	11.7124	-0.743751	102.009	-3.42177	0.318596
0.2240	250.155	106.394	1.3216	-15.366	12.6355	4.14641	13.8278	2.68853	0
0.2247	-305.565	260.505	0.734221	-18.1053	11.1176	11.7699	-150.061	10.3061	0
0.2253	-605.235	190.007	-2.30056	-17.8057	5.00497	11.7699	-340.48	13.3612	0.318596
0.2260	-505.762	-5.91075	-5.04165	-16.2648	-2.01019	7.19579	-300.812	13.3612	0
0.2267	-299.154	-138.371	-5.38429	-14.4243	-6.89208	3.83032	-204.683	10.6319	0.318596
0.2273	-316.875	-196.649	-3.52426	-8.94565	-6.27672	5.0575	-175.696	5.41781	0.318596
0.2280	-434.032	-209.168	0.146844	-4.36582	-5.37418	8.42297	-71.9412	-0.366618	0
0.2287	-446.853	-115.16	2.25161	-6.50593	-9.94839	9.63157	73.641	-1.87383	0.318596
0.2293	-376.964	110.943	-2.30056	-9.24527	-22.7685	16.0464	104.145	3.9106	0.318596
0.2300	-322.365	325.191	-9.64277	-9.24527	-34.0502	28.56	66.3136	10.6319	0
0.2307	-321.112	274.85	-11.7965	-6.20631	-29.476	31.2933	49.2241	10.0209	0
0.2313	-267.102	92.0483	-6.26535	-0.98445	-16.9636	22.7588	-0.82691	6.96575	0
0.2320	-99.2515	-16.3044	1.02791	5.39307	0.123073	13.9081	-33.4899	2.97368	0
0.2327	65.5413	-99.3205	4.69901	7.23356	20.266	1.09703	-21.27	-5.86589	0
0.2333	67.0518	-100.848	6.85273	2.0545	25.7633	-15.6931	-42.3332	-16.2534	0
0.2340	-11.0525	4.15081	9.30013	3.895	21.7839	-26.9796	-98.1727	-22.6489	0.318596
0.2347	26.1576	158.86	9.59382	13.0119	27.5888	-28.8203	-74.0774	-21.4268	0.318596
0.2353	-4.97363	346.244	8.07643	20.0314	31.5477	-24.8413	33.9493	-15.3165	0.318596
0.2360	-262.534	497.001	5.62903	31.3312	25.7633	-21.1969	22.9697	-11.3652	0.318596
0.2367	-393.469	475.649	3.769	42.3313	21.1891	-18.7425	-105.5	-11.6503	0.318596
0.2373	-151.161	301.382	3.47531	44.7711	21.1891	-16.6042	-120.453	-14.0944	0.318596
0.2380	176.914	178.086	1.66423	43.8722	25.4556	-14.782	21.4537	-11.9762	0.318596
0.2387	300.223	165.269	-2.00687	39.2924	27.2812	-15.3956	220.739	-3.70692	0.318596
0.2393	265.113	175.961	-3.8669	29.1911	16.902	-12.6438	269.251	-0.366618	0
0.2400	212.024	158.262	-4.74796	18.8329	5.62033	-2.56594	-8.15426	-2.48486	0.318596
0.2407	107.946	152.783	-5.97166	7.83279	5.92801	-1.04125	-271.525	-1.30353	0.637192
0.2413	-58.3572	220.225	-7.48905	-0.98445	10.5022	-10.208	-243.755	1.14059	0.318596
0.2420	45.6837	313.303	-7.19536	-4.96505	13.8662	-11.1191	-103.364	3.29957	0.318596
0.2427	436.942	316.026	-3.8669	-11.0858	18.1327	-3.49563	40.6794	4.52163	0.318596
0.2433	736.907	145.444	-2.6432	-15.366	24.5325	-7.4561	207.302	0.52956	0.318596
0.2440	849.827	-35.5309	-3.52426	11.5138	33.0861	-19.6536	354.078	-6.15104	0
0.2447	690.818	-57.1815	-3.23057	77.7287	34.9117	-22.4055	366	-6.76207	0
0.2453	411.3	1.09581	-1.07686	115.566	26.9735	-9.27829	316.247	-1.58868	0.318596
0.2460	250.155	70.0657	1.02791	94.5072	11.1176	26.4217	219.2	6.35472	0.318596
0.2467	-78.2149	87.167	-3.52426	74.9894	-5.96904	58.7749	71.5048	10.9171	0.318596
0.2473	-429.463	54.7907	-7.83169	71.0088	-6.5844	56.6366	-64.6139	7.57678	0.637192
0.2480	-445.342	45.9578	-5.67797	49.3509	-1.08714	37.7082	-262.682	2.97368	0.318596
0.2487	-362.927	32.8412	-2.93688	15.4944	-11.774	29.1736	-363.68	3.29957	0.318596
0.2493	-319.896	19.3926	-1.71318	-11.0858	-27.035	33.1341	-308.139	5.13266	0.637192
0.2500	-195.998	16.3708	-11.4538	-27.5646	-40.1628	34.0452	-304.785	6.96575	-0.637192
0.2507	52.0941	-11.7219	-21.8308	-38.8644	-57.8648	17.255	-295.023	6.63987	-1.27438
0.2513	216.592	9.03216	-11.1602	-46.1835	-71.5874	-4.09063	-133.592	2.36265	-0.318596
0.2520	133.883	-49.8761	0.146844	-50.1213	-65.4953	-9.89188	84.6205	-0.692501	0.318596
0.2527	-59.9046	-267.777	0.146844	-55.3432	-46.5626	-10.208	236.588	-3.42177	0.318596
0.2533	-285.744	-356.272	3.769	-52.9035	-37.4142	-12.6438	314.731	-6.47693	0.318596
0.2540	-355.927	-324.527	7.14642	-39.4636	-38.6244	-13.2574	383.388	-6.47693	0.318596
0.2547	-51.3573	-373.041	4.9927	-31.8448	-26.7273	-15.0795	407.506	-4.0328	0.318596
0.2553	274.581	-490.858	3.18162	-27.5646	9.57918	-13.5549	204.867	-1.58868	0
0.2560	279.149	-429.492	1.66423	-19.9458	35.8347	-5.93141	-88.7091	-1.30353	0
0.2567	169.287	-158.827	-0.195792	-15.6656	32.7784	1.09703	-157.986	-0.977649	0.318596
0.2573	14.884	-88.6281	0.146844	-13.2259	23.63	2.91922	-129.32	1.14059	0
0.2580	-198.466	-123.096	-0.489481	-12.9263	14.1534	2.62172	-145.789	-0.692501	0
0.2587	-232.029	-82.2192	-0.195792	-13.2259	8.06128	2.91922	-100.929	-1.58868	0
0.2593	-69.0413	-260.438	-0.195792	-11.0858	8.06128	0.483438	-48.7418	-2.48486	0
0.2600	54.2309	-562.883	-1.07686	-6.80554	8.67664	-0.743751	-33.7885	-4.31795	0.318596
0.2607	32.568	-718.522	0.440533	-3.12456	10.8099	4.44391	-34.4087	2.36265	0.318596
0.2613	-52.5731	-652.607	-1.07686	-3.46697	8.36896	6.87969	15.0452	6.35472	0
0.2620	-81.2727	-402.662	-4.16058	-5.56428	4.69728	3.53282	73.9396	2.0775	0.318596
0.2627	-57.7677	-125.255	-4.45427	-4.0662	7.75359	1.09703	-55.4489	-1.58868	0.318596
0.2633	-19.0103	115.226	-3.52426	-0.385219	12.9432	-1.97094	-213.527	-1.30353	0
0.2640	61.5624	298.327	-2.6432	2.35412	15.6918	-2.88203	-242.216	2.0775	0
0.2647	104.299	409.436	-2.30056	2.35412	15.0764	-1.65484	-168.07	5.13266	0
0.2653	138.783	464.957	-3.52426	1.11286	14.1534	-2.88203	-24.9451	5.13266	0.318596
0.2660	239.766	324.892	-5.67797	-3.46697	14.4611	-6.8425	19.6162	4.52163	0
0.2667	317.907	45.6589	-7.48905	-11.9846	18.1327	-8.68329	-42.9534	5.41781	0.318596
0.2673	425.927	20.0235	-8.12538	2.0545	25.1479	-7.4561	-68.8862	7.2509	0.318596
0.2680	323.101	238.223	-6.60799	36.2106	29.1067	-2.56594	-16.699	9.40987	0.318596
0.2687	-138.009	366.998	-9.34908	51.1914	25.7633	6.58219	95.3014	10.9171	0.318596
0.2693	-282.06	378.288	-17.5724	46.0123	21.4967	15.1353	198.757	12.7502	0.318596
0.2700	106.73	473.192	-25.2083	37.7515	23.0146	16.3439	127.643	16.4164	0.318596
0.2707	291.344	649.884	-32.2078	26.1521	22.3993	15.1353	-50.878	20.0825	0.318596
0.2713	-15.0314	625.776	-36.8089	13.6539	27.5888	22.4613	-94.2219	26.1928	0
0.2720	-364.143	454.895	-36.5153	6.0351	42.5422	31.2933	-141.517	29.859	0
0.2727	-522.857	422.253	-37.1026	-0.684834	45.9062	28.56	-317.603	25.2559	0
0.2733	-406.29	393.563	-38.0326	-10.1441	39.7936	23.6699	-306.623	23.7487	0
0.2740	-23.2839	234.869	-35.5852	-17.1637	30.6452	14.8192	-91.4655	23.4228	0.318596
0.2747	152.819	139.035	-29.4667	-15.6656	16.902	-3.49563	-28.5973	16.4164	0.318596
0.2753	-49.8099	88.6945	-20.3134	-11.3854	10.8099	-16.3067	-82.3006	10.3061	0.318596
0.2760	-188.077	-58.709	-16.6423	-13.5255	10.8099	-24.8413	-89.6279	4.19574	0
0.2767	-245.439	-160.653	-16.985	-16.2648	12.6355	-29.1178	-96.9553	2.0775	0.318596
0.2773	-330.912	-161.882	-18.7961	-9.24527	15.0764	-26.9796	-1.12552	6.35472	0.318596
0.2780	-150.83	-242.44	-20.6071	0.513626	17.5174	-19.6536	300.674	11.243	0.318596
0.2787	107.946	-392.899	-17.2787	4.49423	22.707	-8.68329	493.252	17.3125	0.637192
0.2793	180.266	-382.804	-21.5371	4.79384	24.8402	-9.27829	392.231	18.5346	0
0.2800	215.966	-273.256	-37.3963	7.23356	24.8402	-14.4659	269.251	17.9236	-1.27438
0.2807	181.814	-288.83	-38.0326	9.67329	26.0709	-15.3956	115.446	20.6936	-0.955787
0.2813	196.771	-329.408	-23.0545	9.37367	25.7633	-19.6536	-132.053	22.8118	0.318596
0.2820	329.217	-218.034	-14.8313	9.9729	24.5325	-15.6931	-196.437	26.478	0.318596
0.2827	205.282	-102.973	-14.2439	9.37367	15.3841	-7.1586	-62.4777	26.478	0
0.2833	-66.0203	-178.053	-11.4538	6.33472	4.3896	-4.09063	55.6327	21.3046	0.318596
0.2840	-157.24	-195.453	-2.93688	5.39307	1.94865	-3.49563	66.015	16.1312	0
0.2847	-159.709	-23.3109	7.14642	6.33472	-2.01019	-5.31782	-22.1888	6.63987	0
0.2853	-112.993	81.3559	19.0408	10.5721	-1.39483	-5.93141	-56.6663	-0.0814708	0.318596
0.2860	-77.5886	54.193	31.2289	13.0119	0.123073	-7.7536	-36.5448	-6.76207	0.318596
0.2867	-129.462	15.7399	39.2074	12.113	-9.33303	-5.31782	-83.8395	-17.4755	0.318596
0.2873	-194.192	26.7312	45.5706	12.7122	-27.3427	11.1563	-114.964	-24.482	0.318596
0.2880	-214.934	82.8833	50.1718	11.8134	-46.5626	21.5316	-111.909	-32.0995	0.637192
0.2887	-209.445	202.526	55.0666	11.8134	-53.5777	24.8971	-89.9495	-35.7657	0.318596
0.2893	-228.05	328.844	58.7377	12.7122	-50.2343	24.8971	4.36425	-36.3767	0
0.2900	-218.913	412.458	60.8424	10.9145	-45.6601	9.33407	62.6385	-45.5422	0
0.2907	-137.714	424.379	64.8072	8.13241	-43.2191	-5.02032	38.5432	-53.7707	0
0.2913	-40.3785	233.641	64.2198	5.39307	-42.6037	-9.59438	121.234	-56.5	0.318596
0.2920	34.0785	-129.206	61.1361	7.23356	-36.7988	-8.06969	270.767	-51.0414	0
0.2927	18.2366	-388.914	59.0314	10.9145	-29.7836	-3.17953	219.499	-43.9942	0
0.2933	-13.8156	-328.18	54.4302	11.5138	-28.2657	-2.56594	104.145	-44.3201	0.318596
0.2940	62.4835	-91.6831	51.6891	12.113	-26.7273	0.167344	116.365	-43.098	0.318596
0.2947	122.904	34.3687	49.2417	11.8134	-25.2094	2.91922	78.5106	-42.1611	0
0.2953	92.3989	55.7205	46.207	13.6539	-20.6352	6.28469	-56.0691	-39.717	0
0.2960	85.6569	134.154	45.5706	16.3932	-16.6559	11.7699	-205.602	-32.7105	0.318596
0.2967	105.809	276.975	33.3826	15.4944	-19.7122	13.2945	-370.088	-30.2664	-0.318596
0.2973	48.4468	393.862	18.4534	14.5527	-22.1531	14.8192	-439.985	-27.2112	-0.955787
0.2980	38.0574	405.451	20.5582	12.7122	-22.1531	10.5427	-330.121	-23.2599	0
0.2987	167.777	350.527	24.2293	10.5721	-20.0199	2.30563	-198.573	-20.4899	0.318596
0.2993	138.783	321.239	22.7119	10.2725	-14.2149	3.21672	-124.128	-14.0944	0
0.3000	-48.2994	258.977	20.8519	8.47483	-13.5996	4.76	-30.4349	-12.2613	0.318596
0.3007	-67.236	127.148	17.2297	6.93395	-17.5789	5.0575	29.3783	-13.1983	0.318596
0.3013	19.4524	17.8651	12.0412	4.49423	-20.6352	6.87969	11.0714	-11.3652	0.318596
0.3020	66.1308	-26.9637	8.07643	11.8134	-18.7891	7.19579	-15.7802	-8.92105	0
0.3027	96.9673	-44.9948	9.59382	30.1327	-10.5638	8.72048	-18.5366	-3.42177	0
0.3033	108.867	-115.492	10.1812	34.0705	-7.19977	4.76	-37.1421	-3.42177	0
0.3040	69.1887	-164.604	7.4401	30.1327	-8.12281	-2.26844	-69.805	-6.76207	0
0.3047	-24.7944	-132.892	4.9927	31.3312	-8.12281	-7.1586	-39.2782	-7.08796	0
0.3053	-100.504	-205.216	4.69901	28.5918	-5.96904	-10.5055	44.033	-7.98413	0.318596
0.3060	-79.1359	-350.76	7.73379	25.8525	0.738438	-7.7536	130.101	-5.86589	0.318596
0.3067	6.00519	-352.287	6.51009	24.9537	4.3896	-8.06969	169.149	-7.08796	0
0.3073	53.6415	-208.869	4.11164	20.3738	5.92801	-9.89188	90.1103	-8.59517	0.318596
0.3080	34.0785	-81.2894	1.02791	13.0119	5.62033	-10.5055	-12.128	-5.54001	0.318596
0.3087	-2.2105	6.57488	-2.00687	6.63433	2.8717	-15.3956	-23.7277	-4.64383	0.318596
0.3093	-10.463	142.389	2.25161	5.09346	6.23569	-12.6438	11.37	0.244412	0.318596
0.3100	6.92623	224.775	-6.26535	-0.385219	6.54338	-11.4166	-0.82691	1.46647	-0.955787
0.3107	36.5469	183.599	-18.5024	-7.70439	1.94865	-16.6042	-55.7705	-3.09589	-1.59298
0.3113	48.1152	128.675	-7.48905	-8.64604	1.94865	-18.1289	-56.9879	-3.09589	-0.318596
0.3120	26.4523	138.106	1.3216	-9.54488	1.3538	-18.1289	-20.6728	-4.0328	0.318596
0.3127	21.884	177.489	1.66423	-7.10516	3.17938	-17.5339	3.44546	-2.19971	0
0.3133	36.5469	193.66	3.18162	-3.76659	4.3896	-31.2561	19.6162	0.855443	0
0.3140	37.7627	177.489	0.440533	-3.76659	1.3538	-50.1846	15.3438	-1.58868	0.318596
0.3147	41.41	111.574	1.3216	-2.52533	0.430755	-50.4821	-5.09928	-0.366618	0
0.3153	47.5258	13.3158	1.02791	-3.76659	-1.08714	-46.8191	-22.4874	-1.30353	0
0.3160	38.6838	-30.0187	0.146844	-1.62648	1.64097	-37.9685	-9.07305	-0.692501	0
0.3167	19.4524	-22.4144	0.440533	2.0545	6.23569	-23.6327	33.9493	3.58471	-0.318596
0.3173	7.25781	-37.955	-3.52426	0.813241	5.31265	-20.2672	64.4761	2.36265	0
0.3180	11.1999	-69.7004	-6.26535	1.75489	6.54338	-18.1289	63.5573	2.68853	0
0.3187	17.9051	-98.3908	-6.90168	3.25296	7.13823	-12.9413	37.923	2.97368	0
0.3193	27.0786	-112.437	-4.74796	5.09346	9.27149	-4.40672	20.5349	4.52163	0.318596
0.3200	35.3312	-80.094	-2.00687	6.63433	11.1176	4.44391	20.2363	4.80677	0.318596
0.3207	29.8049	-13.8471	-2.30056	5.09346	6.23569	6.28469	3.74407	-1.30353	0
0.3213	21.5892	51.7689	-0.195792	5.39307	3.48707	13.9081	-13.3454	-2.81074	0.318596
0.3220	16.3945	81.3559	-0.489481	5.09346	1.3538	20.6205	-14.2642	-3.70692	0.318596
0.3227	18.2366	33.7378	-0.489481	5.09346	2.56402	23.3724	-10.9106	-3.09589	0
0.3233	28.5891	-57.8125	1.02791	7.83279	6.54338	28.8575	4.66286	1.75162	0
0.3240	23.4313	-93.8083	-3.52426	7.53318	5.31265	21.2341	13.8278	1.46647	0
0.3247	7.25781	-68.8038	-6.60799	7.23356	5.62033	11.7699	16.2626	2.36265	0
0.3253	13.042	-66.6454	-7.19536	7.53318	7.44591	9.63157	27.2421	3.9106	0
0.3260	22.805	-64.2213	-5.97166	9.37367	10.1945	10.2452	19.3175	5.74369	0.318596
0.3267	14.884	-11.423	-1.41949	12.7122	13.5585	15.4328	-3.88189	9.40987	0.318596
0.3273	1.43683	39.25	-1.71318	11.8134	9.88686	14.8192	-17.9164	5.13266	0
0.3280	-11.9735	44.7291	-2.00687	10.5721	6.54338	12.3834	-7.85565	-0.692501	0
0.3287	-17.7945	2.32445	-0.195792	10.2725	5.92801	13.2945	14.7236	-1.30353	0
0.3293	-1.62103	-33.0736	0.734221	11.2142	7.44591	14.2056	16.5612	2.0775	0
0.3300	8.76832	-20.2559	1.66423	13.3543	11.1176	16.9575	4.96146	6.96575	0
0.3307	-7.40518	-12.9505	-2.93688	12.113	12.3278	16.3439	8.93523	8.18781	0
0.3313	-3.75785	-9.89553	-6.60799	10.5721	12.6355	4.14641	23.8885	8.18781	0
0.3320	21.2945	-11.423	-5.67797	10.2725	10.8099	-21.4944	45.2504	6.35472	0
0.3327	37.1364	-47.12	-1.41949	11.5138	11.1176	-32.1672	72.7222	4.80677	0.318596
0.3333	31.647	-70.3313	3.47531	13.3543	14.4611	-15.6931	47.6852	6.35472	0.318596
0.3340	3.57364	-82.5181	3.18162	12.113	11.1176	-3.79313	-21.27	2.36265	0.318596
0.3347	-17.463	-107.257	2.25161	10.2725	6.83055	-0.743751	-39.2782	-2.48486	0
0.3353	-11.3841	-101.147	2.5453	8.77444	3.48707	2.30563	-11.2092	-5.86589	0
0.3360	17.3156	-57.1815	2.88794	8.47483	2.8717	10.8588	4.04267	-3.70692	0.318596
0.3367	33.7838	-22.0823	4.9927	10.9145	6.23569	29.1736	1.01067	4.19574	0
0.3373	34.7049	-19.0605	2.25161	10.2725	5.62033	41.6872	-2.04431	7.57678	0
0.3380	46.31	-31.8782	-3.52426	8.13241	5.00497	46.8749	40.978	9.69502	0
0.3387	42.0363	-44.9948	-3.52426	7.53318	7.75359	49.3107	103.548	11.243	0.637192
0.3393	13.963	-62.6938	-5.67797	7.53318	10.1945	46.8749	106.901	9.69502	0
0.3400	-5.89467	-80.6917	-20.3134	7.83279	11.1176	44.4205	43.4128	10.0209	-1.27438
0.3407	-12.8946	-89.5246	-22.7608	6.0351	8.06128	36.7971	-34.0871	5.13266	-0.637192
0.3413	-12.3051	-94.1071	-5.38429	4.49423	4.3896	16.66	-58.2053	-2.48486	0.318596
0.3420	-6.48413	-91.9819	3.18162	3.895	2.25634	-4.40672	-21.5916	-6.15104	0
0.3427	1.43683	-79.4631	5.62903	4.49423	3.48707	-12.3463	19.9148	-5.54001	0
0.3433	4.19995	-58.4102	7.4401	3.895	5.00497	-10.5055	26.9435	-4.0328	0.318596
0.3440	1.43683	-38.8848	3.47531	1.11286	3.48707	-8.36719	8.63662	-6.15104	0.318596
0.3447	0.515783	-58.4102	0.146844	-0.98445	2.25634	-34.3055	-9.67026	-7.98413	0
0.3453	-0.405258	-113.965	-0.489481	-1.62648	2.8717	-77.034	-10.589	-6.15104	0
0.3460	-2.83681	-145.71	1.95792	1.11286	6.54338	-85.271	1.60788	0.244412	0
0.3467	-4.34732	-141.725	5.33534	2.65373	7.44591	-85.271	9.85402	3.58471	0
0.3473	-1.91577	-125.554	5.33534	-0.0856043	4.08192	-106.338	8.63662	-0.0814708	0
0.3480	1.43683	-82.2192	3.47531	-1.9261	2.56402	-109.685	5.58165	-0.977649	0.318596
0.3487	-1.28946	2.92217	1.95792	-2.52533	2.56402	-81.3105	4.04267	-0.0814708	0.318596
0.3493	-4.05258	86.2372	2.25161	-2.22571	5.31265	-60.2438	5.88025	2.0775	0.318596
0.3500	-3.13154	103.04	1.02791	-1.9261	8.06128	-59.6488	3.74407	4.52163	0
0.3507	-1.91577	57.5468	-2.00687	-3.76659	7.75359	-56.5808	-9.07305	2.68853	0
0.3513	-0.0736833	13.3158	-4.45427	-5.26467	7.75359	-44.6808	-16.699	1.14059	0
0.3520	-0.405258	-1.36147	-5.97166	-4.66543	10.1945	-32.7808	-14.5628	3.9106	0
0.3527	0.847358	1.69353	-3.23057	-3.46697	13.5585	-12.0302	-15.7802	7.2509	0
0.3533	2.6526	2.02559	-0.783169	-3.76659	11.7124	25.5106	-17.6178	6.02884	0.318596
0.3540	1.14209	-0.730542	-1.41949	-5.9067	5.31265	57.2502	-12.4266	0.52956	0
0.3547	-0.994725	1.09581	0.146844	-6.80554	1.3538	67.3094	-4.18049	-3.42177	0
0.3553	-0.405258	3.85195	5.33534	-6.20631	-1.08714	70.6749	0.0918789	-5.25486	0.318596
0.3560	3.27891	4.44967	10.4749	-4.96505	-2.62556	69.1502	1.01067	-4.31795	0.318596
0.3567	4.19995	1.69353	11.4049	-5.9067	-6.27672	49.3107	0.0918789	-6.15104	0
0.3573	0.515783	-1.95918	8.37012	-8.34642	-9.02535	35.5699	-2.9631	-8.92105	0
0.3580	-3.75785	-4.38325	4.69901	-9.24527	-5.37418	50.2218	-4.80067	-5.86589	0
0.3587	-5.26836	-3.78554	4.11164	-8.004	2.25634	73.7243	-6.01807	1.14059	0
0.3593	-4.34732	-1.66032	5.62903	-7.40477	7.13823	89.2873	-7.85565	4.80677	0
0.3600	-3.75785	-1.95918	5.92271	-8.64604	9.27149	99.049	-6.93686	5.74369	0.318596
